method,sweep,config,drift_type,seed,n_detections,n_false_alarms,false_alarms_per_year,budget_met,detection_delay,missed_detections,none_clean,accepted
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,1,8,7,6.132,False,215.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,2,10,9,7.8839999999999995,False,123.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,3,8,7,6.132,False,224.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,4,13,12,10.511999999999999,False,110.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",gradual,5,12,11,9.636,False,265.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,1,10,8,7.008,False,11.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,2,13,11,9.636,False,107.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,3,8,6,5.255999999999999,False,15.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,4,11,9,7.8839999999999995,False,16.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 44, 'seed': 42}",recurring,5,11,9,7.8839999999999995,False,12.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,1,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,2,1,1,0.876,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,3,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,4,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",none,5,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,1,5,4,3.504,False,15.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,2,3,2,1.752,True,15.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,3,2,1,0.876,True,15.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,4,4,3,2.6279999999999997,False,15.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",sudden,5,3,2,1.752,True,15.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,1,5,4,3.504,False,145.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,2,10,9,7.8839999999999995,False,98.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,3,6,5,4.38,False,153.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,4,7,6,5.255999999999999,False,98.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",gradual,5,4,3,2.6279999999999997,False,174.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,1,5,3,2.6279999999999997,False,11.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,2,6,4,3.504,False,8.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,3,2,0,0.0,True,12.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,4,7,5,4.38,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 48, 'seed': 42}",recurring,5,6,4,3.504,False,10.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,1,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,2,3,3,2.6279999999999997,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,3,5,5,4.38,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,4,4,4,3.504,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",none,5,2,2,1.752,True,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,1,4,3,2.6279999999999997,False,17.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,2,3,2,1.752,True,16.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,3,3,2,1.752,True,16.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,4,7,6,5.255999999999999,False,16.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",sudden,5,3,2,1.752,True,16.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,1,5,4,3.504,False,140.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,2,4,3,2.6279999999999997,False,231.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,3,5,4,3.504,False,231.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,4,8,7,6.132,False,86.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",gradual,5,3,2,1.752,True,252.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,1,3,1,0.876,True,14.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,2,3,1,0.876,True,56.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,3,6,4,3.504,False,14.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,4,5,3,2.6279999999999997,False,14.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 50, 'seed': 42}",recurring,5,4,2,1.752,True,15.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,1,6,6,5.255999999999999,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,2,11,11,9.636,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,3,10,10,8.76,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,4,9,9,7.8839999999999995,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",none,5,11,11,9.636,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,1,9,8,7.008,False,17.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,2,9,8,7.008,False,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,3,12,11,9.636,False,17.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,4,9,8,7.008,False,38.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",sudden,5,12,11,9.636,False,91.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,1,9,8,7.008,False,158.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,2,15,14,12.264,False,28.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,3,12,11,9.636,False,268.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,4,16,15,13.139999999999999,False,94.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",gradual,5,9,8,7.008,False,96.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,1,7,5,4.38,False,20.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,2,13,11,9.636,False,148.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,3,16,14,12.264,False,15.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,4,12,10,8.76,False,67.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 55, 'seed': 42}",recurring,5,9,7,6.132,False,19.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,1,40,40,35.04,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,2,41,41,35.916,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,3,38,38,33.288,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,4,38,38,33.288,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",none,5,38,38,33.288,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,1,40,39,34.164,False,17.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,2,40,40,35.04,False,,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,3,39,38,33.288,False,268.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,4,38,37,32.412,False,192.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",sudden,5,36,35,30.66,False,173.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,1,41,40,35.04,False,159.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,2,40,39,34.164,False,380.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,3,36,35,30.66,False,290.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,4,37,36,31.535999999999998,False,193.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",gradual,5,39,38,33.288,False,199.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,1,41,40,35.04,False,313.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,2,40,38,33.288,False,65.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,3,36,36,31.535999999999998,False,,2,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,4,38,37,32.412,False,290.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 60, 'seed': 42}",recurring,5,38,36,31.535999999999998,False,13.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,1,42,42,36.792,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,2,42,42,36.792,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,3,41,41,35.916,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,4,42,42,36.792,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",none,5,41,41,35.916,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,1,42,41,35.916,False,129.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,2,42,41,35.916,False,150.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,3,42,41,35.916,False,226.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,4,43,42,36.792,False,78.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",sudden,5,41,40,35.04,False,29.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,1,42,41,35.916,False,155.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,2,42,41,35.916,False,151.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,3,41,40,35.04,False,249.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,4,43,42,36.792,False,98.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",gradual,5,41,40,35.04,False,38.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,1,42,41,35.916,False,290.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,2,42,42,36.792,False,,2,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,3,41,41,35.916,False,,2,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,4,42,41,35.916,False,194.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.01, 'window_size': 450, 'stat_size': 65, 'seed': 42}",recurring,5,43,41,35.916,False,198.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",none,1,55,55,48.18,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",none,2,55,55,48.18,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",none,3,55,55,48.18,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",none,4,55,55,48.18,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",none,5,56,56,49.056,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",sudden,1,55,55,48.18,False,,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",sudden,2,56,55,48.18,False,108.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",sudden,3,56,55,48.18,False,81.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",sudden,4,55,54,47.303999999999995,False,34.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",sudden,5,56,55,48.18,False,58.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",gradual,1,56,55,48.18,False,306.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",gradual,2,55,54,47.303999999999995,False,120.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",gradual,3,55,54,47.303999999999995,False,118.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",gradual,4,55,54,47.303999999999995,False,46.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",gradual,5,55,54,47.303999999999995,False,75.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",recurring,1,55,53,46.428,False,193.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",recurring,2,55,54,47.303999999999995,False,129.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",recurring,3,55,53,46.428,False,224.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",recurring,4,57,55,48.18,False,21.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 40, 'seed': 42}",recurring,5,56,54,47.303999999999995,False,135.5,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",none,1,22,22,19.272,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",none,2,27,27,23.651999999999997,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",none,3,26,26,22.776,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",none,4,30,30,26.279999999999998,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",none,5,29,29,25.404,False,,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",sudden,1,21,20,17.52,False,14.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",sudden,2,23,22,19.272,False,14.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",sudden,3,24,23,20.148,False,91.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",sudden,4,25,24,21.023999999999997,False,161.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",sudden,5,26,25,21.9,False,14.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",gradual,1,27,26,22.776,False,119.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",gradual,2,29,28,24.528,False,124.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",gradual,3,30,29,25.404,False,171.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",gradual,4,30,29,25.404,False,168.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",gradual,5,29,28,24.528,False,68.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",recurring,1,23,21,18.396,False,58.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",recurring,2,25,23,20.148,False,153.0,0,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",recurring,3,28,27,23.651999999999997,False,12.0,1,False,False
kswin,kswin_budget_grid,"{'alpha': 0.02, 'window_size': 300, 'stat_size': 44, 'seed': 42}",recurring,4,25,23,20.148,False,14.5,0,False,False
